,ticker,company_name,industry,full,url
5229,TPC,Tutor Perini,Engineering & Construction,TPC - Tutor Perini,https://stockanalysis.com/stocks/TPC/
5230,TPGS,TPG Pace Solutions,Shell Companies,TPGS - TPG Pace Solutions,https://stockanalysis.com/stocks/TPGS/
5231,TPGY,TPG Pace Beneficial Finance,Shell Companies,TPGY - TPG Pace Beneficial Finance,https://stockanalysis.com/stocks/TPGY/
5232,TPH,TRI Pointe Group,Residential Construction,TPH - TRI Pointe Group,https://stockanalysis.com/stocks/TPH/
5233,TPHS,Trinity Place Holdings,Real Estate-Diversified,TPHS - Trinity Place Holdings,https://stockanalysis.com/stocks/TPHS/
5234,TPIC,TPI Composites,Specialty Industrial Machinery,TPIC - TPI Composites,https://stockanalysis.com/stocks/TPIC/
5235,TPL,Texas Pacific Land Trust,Oil & Gas E&P,TPL - Texas Pacific Land Trust,https://stockanalysis.com/stocks/TPL/
5236,TPR,Tapestry,Luxury Goods,TPR - Tapestry,https://stockanalysis.com/stocks/TPR/
5237,TPST,Tempest Therapeutics,Biotechnology,TPST - Tempest Therapeutics,https://stockanalysis.com/stocks/TPST/
5238,TPTX,Turning Point Therapeutics,Biotechnology,TPTX - Turning Point Therapeutics,https://stockanalysis.com/stocks/TPTX/
5239,TPVG,TriplePoint Venture Growth BDC,Asset Management,TPVG - TriplePoint Venture Growth BDC,https://stockanalysis.com/stocks/TPVG/
5240,TPX,Tempur Sealy International,"Furnishings, Fixtures & Appliances",TPX - Tempur Sealy International,https://stockanalysis.com/stocks/TPX/
5241,TR,Tootsie Roll Industries,Confectioners,TR - Tootsie Roll Industries,https://stockanalysis.com/stocks/TR/
5242,TRC,Tejon Ranch,Conglomerates,TRC - Tejon Ranch,https://stockanalysis.com/stocks/TRC/
5243,TRCA,Twin Ridge Capital Acquisition,Shell Companies,TRCA - Twin Ridge Capital Acquisition,https://stockanalysis.com/stocks/TRCA/
5244,TREB,Trebia Acquisition,Shell Companies,TREB - Trebia Acquisition,https://stockanalysis.com/stocks/TREB/
5245,TREC,Trecora Resources,Specialty Chemicals,TREC - Trecora Resources,https://stockanalysis.com/stocks/TREC/
5246,TREE,LendingTree,Mortgage Finance,TREE - LendingTree,https://stockanalysis.com/stocks/TREE/
5247,TREX,Trex Company,Building Products & Equipment,TREX - Trex Company,https://stockanalysis.com/stocks/TREX/
5248,TRGP,Targa Resources,Oil & Gas Midstream,TRGP - Targa Resources,https://stockanalysis.com/stocks/TRGP/
5249,TRHC,Tabula Rasa HealthCare,Health Information Services,TRHC - Tabula Rasa HealthCare,https://stockanalysis.com/stocks/TRHC/
5250,TRI,Thomson Reuters,Consulting Services,TRI - Thomson Reuters,https://stockanalysis.com/stocks/TRI/
5251,TRIB,Trinity Biotech,Diagnostics & Research,TRIB - Trinity Biotech,https://stockanalysis.com/stocks/TRIB/
5252,TRIL,Trillium Therapeutics,Biotechnology,TRIL - Trillium Therapeutics,https://stockanalysis.com/stocks/TRIL/
5253,TRIN,Trinity Capital,Asset Management,TRIN - Trinity Capital,https://stockanalysis.com/stocks/TRIN/
5254,TRIP,TripAdvisor,Travel Services,TRIP - TripAdvisor,https://stockanalysis.com/stocks/TRIP/
5255,TRIT,Triterras Fintech,Information Technology Services,TRIT - Triterras Fintech,https://stockanalysis.com/stocks/TRIT/
5256,TRKA,Troika Media Group,Advertising Agencies,TRKA - Troika Media Group,https://stockanalysis.com/stocks/TRKA/
5257,TRMB,Trimble,Scientific & Technical Instruments,TRMB - Trimble,https://stockanalysis.com/stocks/TRMB/
5258,TRMD,Torm PLC,Oil & Gas Midstream,TRMD - Torm PLC,https://stockanalysis.com/stocks/TRMD/
5259,TRMK,Trustmark,Banks-Regional,TRMK - Trustmark,https://stockanalysis.com/stocks/TRMK/
5260,TRMR,Tremor International,Advertising Agencies,TRMR - Tremor International,https://stockanalysis.com/stocks/TRMR/
5261,TRMT,Tremont Mortgage Trust,REIT-Mortgage,TRMT - Tremont Mortgage Trust,https://stockanalysis.com/stocks/TRMT/
5262,TRN,Trinity Industries,Railroads,TRN - Trinity Industries,https://stockanalysis.com/stocks/TRN/
5263,TRNO,Terreno Realty,REIT-Industrial,TRNO - Terreno Realty,https://stockanalysis.com/stocks/TRNO/
5264,TRNS,Transcat,Industrial Distribution,TRNS - Transcat,https://stockanalysis.com/stocks/TRNS/
5265,TRON,Corner Growth Acquisition 2,Shell Companies,TRON - Corner Growth Acquisition 2,https://stockanalysis.com/stocks/TRON/
5266,TROW,T. Rowe Price Group,Asset Management,TROW - T. Rowe Price Group,https://stockanalysis.com/stocks/TROW/
5267,TROX,Tronox Holdings,Chemicals,TROX - Tronox Holdings,https://stockanalysis.com/stocks/TROX/
5268,TRP,TC Energy,Oil & Gas Midstream,TRP - TC Energy,https://stockanalysis.com/stocks/TRP/
5269,TRQ,Turquoise Hill Resources,Copper,TRQ - Turquoise Hill Resources,https://stockanalysis.com/stocks/TRQ/
5270,TRS,TriMas Corporation,Specialty Industrial Machinery,TRS - TriMas Corporation,https://stockanalysis.com/stocks/TRS/
5271,TRST,TrustCo Bank Corp NY,Banks-Regional,TRST - TrustCo Bank Corp NY,https://stockanalysis.com/stocks/TRST/
5272,TRT,Trio-Tech International,Semiconductor Equipment & Materials,TRT - Trio-Tech International,https://stockanalysis.com/stocks/TRT/
5273,TRTN,Triton International,Rental & Leasing Services,TRTN - Triton International,https://stockanalysis.com/stocks/TRTN/
5274,TRTX,TPG RE Finance Trust,REIT-Mortgage,TRTX - TPG RE Finance Trust,https://stockanalysis.com/stocks/TRTX/
5275,TRU,TransUnion,Consulting Services,TRU - TransUnion,https://stockanalysis.com/stocks/TRU/
5276,TRUE,TrueCar,Internet Content & Information,TRUE - TrueCar,https://stockanalysis.com/stocks/TRUE/
5277,TRUP,Trupanion,Insurance-Specialty,TRUP - Trupanion,https://stockanalysis.com/stocks/TRUP/
5278,TRV,Travelers,Insurance-Property & Casualty,TRV - Travelers,https://stockanalysis.com/stocks/TRV/
5279,TRVG,Trivago,Internet Content & Information,TRVG - Trivago,https://stockanalysis.com/stocks/TRVG/
5280,TRVI,Trevi Therapeutics,Biotechnology,TRVI - Trevi Therapeutics,https://stockanalysis.com/stocks/TRVI/
5281,TRVN,Trevena,Biotechnology,TRVN - Trevena,https://stockanalysis.com/stocks/TRVN/
5282,TRX,Tanzanian Gold,Gold,TRX - Tanzanian Gold,https://stockanalysis.com/stocks/TRX/
5283,TS,Tenaris,Oil & Gas Equipment & Services,TS - Tenaris,https://stockanalysis.com/stocks/TS/
5284,TSBK,Timberland Bancorp,Banks-Regional,TSBK - Timberland Bancorp,https://stockanalysis.com/stocks/TSBK/
5285,TSC,TriState Capital Holdings,Banks-Regional,TSC - TriState Capital Holdings,https://stockanalysis.com/stocks/TSC/
5286,TSCO,Tractor Supply,Specialty Retail,TSCO - Tractor Supply,https://stockanalysis.com/stocks/TSCO/
5287,TSE,Trinseo,Specialty Chemicals,TSE - Trinseo,https://stockanalysis.com/stocks/TSE/
5288,TSEM,Tower Semiconductor,Semiconductors,TSEM - Tower Semiconductor,https://stockanalysis.com/stocks/TSEM/
5289,TSHA,Taysha Gene Therapies,Biotechnology,TSHA - Taysha Gene Therapies,https://stockanalysis.com/stocks/TSHA/
5290,TSIB,Tishman Speyer Innovation II,Shell Companies,TSIB - Tishman Speyer Innovation II,https://stockanalysis.com/stocks/TSIB/
5291,TSLA,Tesla,Auto Manufacturers,TSLA - Tesla,https://stockanalysis.com/stocks/TSLA/
5292,TSLX,TPG Specialty Lending,Asset Management,TSLX - TPG Specialty Lending,https://stockanalysis.com/stocks/TSLX/
5293,TSM,Taiwan Semiconductor,Semiconductors,TSM - Taiwan Semiconductor,https://stockanalysis.com/stocks/TSM/
5294,TSN,Tyson Foods,Farm Products,TSN - Tyson Foods,https://stockanalysis.com/stocks/TSN/
5295,TSP,TuSimple Holdings,Trucking,TSP - TuSimple Holdings,https://stockanalysis.com/stocks/TSP/
5296,TSPQ,TCW Special Purpose Acquisition,Shell Companies,TSPQ - TCW Special Purpose Acquisition,https://stockanalysis.com/stocks/TSPQ/
5297,TSQ,Townsquare Media,Advertising Agencies,TSQ - Townsquare Media,https://stockanalysis.com/stocks/TSQ/
5298,TSRI,"TSR, Inc.",Software-Application,"TSRI - TSR, Inc.",https://stockanalysis.com/stocks/TSRI/
5299,TT,Trane Technologies,Specialty Industrial Machinery,TT - Trane Technologies,https://stockanalysis.com/stocks/TT/
5300,TTC,Toro Company,Tools & Accessories,TTC - Toro Company,https://stockanalysis.com/stocks/TTC/
5301,TTCF,Tattooed Chef,Packaged Foods,TTCF - Tattooed Chef,https://stockanalysis.com/stocks/TTCF/
5302,TTD,The Trade Desk,Software-Application,TTD - The Trade Desk,https://stockanalysis.com/stocks/TTD/
5303,TTE,TotalEnergies,Oil & Gas Integrated,TTE - TotalEnergies,https://stockanalysis.com/stocks/TTE/
5304,TTEC,TTEC Holdings,Information Technology Services,TTEC - TTEC Holdings,https://stockanalysis.com/stocks/TTEC/
5305,TTEK,Tetra Tech,Engineering & Construction,TTEK - Tetra Tech,https://stockanalysis.com/stocks/TTEK/
5306,TTGT,TechTarget,Internet Content & Information,TTGT - TechTarget,https://stockanalysis.com/stocks/TTGT/
5307,TTI,TETRA Technologies,Oil & Gas Equipment & Services,TTI - TETRA Technologies,https://stockanalysis.com/stocks/TTI/
5308,TTM,Tata Motors,Auto Manufacturers,TTM - Tata Motors,https://stockanalysis.com/stocks/TTM/
5309,TTMI,TTM Technologies,Electronic Components,TTMI - TTM Technologies,https://stockanalysis.com/stocks/TTMI/
5310,TTNP,Titan Pharmaceuticals,Biotechnology,TTNP - Titan Pharmaceuticals,https://stockanalysis.com/stocks/TTNP/
5311,TTOO,T2 Biosystems,Diagnostics & Research,TTOO - T2 Biosystems,https://stockanalysis.com/stocks/TTOO/
5312,TTSH,Tile Shop Holdings,Home Improvement Retail,TTSH - Tile Shop Holdings,https://stockanalysis.com/stocks/TTSH/
5313,TTWO,Take-Two Interactive,Electronic Gaming & Multimedia,TTWO - Take-Two Interactive,https://stockanalysis.com/stocks/TTWO/
5314,TU,TELUS Corporation,Telecom Services,TU - TELUS Corporation,https://stockanalysis.com/stocks/TU/
5315,TUEM,Tuesday Morning,Specialty Retail,TUEM - Tuesday Morning,https://stockanalysis.com/stocks/TUEM/
5316,TUFN,Tufin Software Technologies,Software-Infrastructure,TUFN - Tufin Software Technologies,https://stockanalysis.com/stocks/TUFN/
5317,TUGC,TradeUP Global,Shell Companies,TUGC - TradeUP Global,https://stockanalysis.com/stocks/TUGC/
5318,TUP,Tupperware Brands,Packaging & Containers,TUP - Tupperware Brands,https://stockanalysis.com/stocks/TUP/
5319,TURN,180 Degree Capital,Asset Management,TURN - 180 Degree Capital,https://stockanalysis.com/stocks/TURN/
5320,TUSK,Mammoth Energy Services,Oil & Gas Equipment & Services,TUSK - Mammoth Energy Services,https://stockanalysis.com/stocks/TUSK/
5321,TUYA,Tuya,Software-Infrastructure,TUYA - Tuya,https://stockanalysis.com/stocks/TUYA/
5322,TV,Grupo Televisa,Broadcasting,TV - Grupo Televisa,https://stockanalysis.com/stocks/TV/
5323,TVAC,Thayer Ventures Acquisition,Shell Companies,TVAC - Thayer Ventures Acquisition,https://stockanalysis.com/stocks/TVAC/
5324,TVTX,Travere Therapeutics,Biotechnology,TVTX - Travere Therapeutics,https://stockanalysis.com/stocks/TVTX/
5325,TVTY,Tivity Health,Medical Care Facilities,TVTY - Tivity Health,https://stockanalysis.com/stocks/TVTY/
5326,TW,Tradeweb Markets,Capital Markets,TW - Tradeweb Markets,https://stockanalysis.com/stocks/TW/
5327,TWI,Titan International,Farm & Heavy Construction Machinery,TWI - Titan International,https://stockanalysis.com/stocks/TWI/
5328,TWIN,Twin Disc,Specialty Industrial Machinery,TWIN - Twin Disc,https://stockanalysis.com/stocks/TWIN/
5329,TWLO,Twilio,Internet Content & Information,TWLO - Twilio,https://stockanalysis.com/stocks/TWLO/
5330,TWLV,Twelve Seas Investment II,Shell Companies,TWLV - Twelve Seas Investment II,https://stockanalysis.com/stocks/TWLV/
5331,TWND,Tailwind Acquisition,Shell Companies,TWND - Tailwind Acquisition,https://stockanalysis.com/stocks/TWND/
5332,TWNI,Tailwind International Acquisition,Shell Companies,TWNI - Tailwind International Acquisition,https://stockanalysis.com/stocks/TWNI/
5333,TWNK,Hostess Brands,Packaged Foods,TWNK - Hostess Brands,https://stockanalysis.com/stocks/TWNK/
5334,TWNT,Tailwind Two Acquisition,Shell Companies,TWNT - Tailwind Two Acquisition,https://stockanalysis.com/stocks/TWNT/
5335,TWO,Two Harbors Investment,REIT-Mortgage,TWO - Two Harbors Investment,https://stockanalysis.com/stocks/TWO/
5336,TWOA,two,Shell Companies,TWOA - two,https://stockanalysis.com/stocks/TWOA/
5337,TWOU,"2U, Inc",Education & Training Services,"TWOU - 2U, Inc",https://stockanalysis.com/stocks/TWOU/
5338,TWST,Twist Bioscience,Diagnostics & Research,TWST - Twist Bioscience,https://stockanalysis.com/stocks/TWST/
5339,TWTR,Twitter,Internet Content & Information,TWTR - Twitter,https://stockanalysis.com/stocks/TWTR/
5340,TX,Ternium,Steel,TX - Ternium,https://stockanalysis.com/stocks/TX/
5341,TXG,10X Genomics,Health Information Services,TXG - 10X Genomics,https://stockanalysis.com/stocks/TXG/
5342,TXMD,TherapeuticsMD,Drug Manufacturers-Specialty & Generic,TXMD - TherapeuticsMD,https://stockanalysis.com/stocks/TXMD/
5343,TXN,Texas Instruments,Semiconductors,TXN - Texas Instruments,https://stockanalysis.com/stocks/TXN/
5344,TXRH,Texas Roadhouse,Restaurants,TXRH - Texas Roadhouse,https://stockanalysis.com/stocks/TXRH/
5345,TXT,Textron,Aerospace & Defense,TXT - Textron,https://stockanalysis.com/stocks/TXT/
5346,TYG,Tortoise Energy Infrastructure,Asset Management,TYG - Tortoise Energy Infrastructure,https://stockanalysis.com/stocks/TYG/
5347,TYHT,Shineco,Drug Manufacturers-Specialty & Generic,TYHT - Shineco,https://stockanalysis.com/stocks/TYHT/
5348,TYL,Tyler Technologies,Software-Application,TYL - Tyler Technologies,https://stockanalysis.com/stocks/TYL/
5349,TYME,Tyme Technologies,Biotechnology,TYME - Tyme Technologies,https://stockanalysis.com/stocks/TYME/
5350,TZOO,Travelzoo,Travel Services,TZOO - Travelzoo,https://stockanalysis.com/stocks/TZOO/
5351,TZPS,TZP Strategies Acquisition,Shell Companies,TZPS - TZP Strategies Acquisition,https://stockanalysis.com/stocks/TZPS/
5352,U,Unity Software,Software-Application,U - Unity Software,https://stockanalysis.com/stocks/U/
5353,UA,Under Armour,Apparel Manufacturing,UA - Under Armour,https://stockanalysis.com/stocks/UA/
5354,UAA,Under Armour,Apparel Manufacturing,UAA - Under Armour,https://stockanalysis.com/stocks/UAA/
5355,UAL,United Airlines,Airlines,UAL - United Airlines,https://stockanalysis.com/stocks/UAL/
5356,UAMY,United States Antimony,Other Industrial Metals & Mining,UAMY - United States Antimony,https://stockanalysis.com/stocks/UAMY/
5357,UAN,CVR Partners,Agricultural Inputs,UAN - CVR Partners,https://stockanalysis.com/stocks/UAN/
5358,UAVS,AgEagle Aerial Systems,Aerospace & Defense,UAVS - AgEagle Aerial Systems,https://stockanalysis.com/stocks/UAVS/
5359,UBA,Urstadt Biddle Properties,REIT-Retail,UBA - Urstadt Biddle Properties,https://stockanalysis.com/stocks/UBA/
5360,UBCP,United Bancorp,Banks-Regional,UBCP - United Bancorp,https://stockanalysis.com/stocks/UBCP/
5361,UBER,Uber Technologies,Software-Application,UBER - Uber Technologies,https://stockanalysis.com/stocks/UBER/
5362,UBFO,United Security Bancshares,Banks-Regional,UBFO - United Security Bancshares,https://stockanalysis.com/stocks/UBFO/
5363,UBOH,United Bancshares,Banks-Regional,UBOH - United Bancshares,https://stockanalysis.com/stocks/UBOH/
5364,UBP,Urstadt Biddle Properties,REIT-Retail,UBP - Urstadt Biddle Properties,https://stockanalysis.com/stocks/UBP/
5365,UBS,UBS Group,Banks-Diversified,UBS - UBS Group,https://stockanalysis.com/stocks/UBS/
5366,UBSI,United Bankshares,Banks-Regional,UBSI - United Bankshares,https://stockanalysis.com/stocks/UBSI/
5367,UBX,Unity Biotechnology,Biotechnology,UBX - Unity Biotechnology,https://stockanalysis.com/stocks/UBX/
5368,UCBI,United Community Banks,Banks-Regional,UCBI - United Community Banks,https://stockanalysis.com/stocks/UCBI/
5369,UCL,uCloudlink Group,Telecom Services,UCL - uCloudlink Group,https://stockanalysis.com/stocks/UCL/
5370,UCTT,Ultra Clean Holdings,Semiconductor Equipment & Materials,UCTT - Ultra Clean Holdings,https://stockanalysis.com/stocks/UCTT/
5371,UDR,"UDR, Inc.",REIT-Residential,"UDR - UDR, Inc.",https://stockanalysis.com/stocks/UDR/
5372,UE,Urban Edge Properties,REIT-Diversified,UE - Urban Edge Properties,https://stockanalysis.com/stocks/UE/
5373,UEC,Uranium Energy,Uranium,UEC - Uranium Energy,https://stockanalysis.com/stocks/UEC/
5374,UEIC,Universal Electronics,Consumer Electronics,UEIC - Universal Electronics,https://stockanalysis.com/stocks/UEIC/
5375,UEPS,Net 1 UEPS Technologies,Software-Infrastructure,UEPS - Net 1 UEPS Technologies,https://stockanalysis.com/stocks/UEPS/
5376,UFAB,Unique Fabricating,Auto Parts,UFAB - Unique Fabricating,https://stockanalysis.com/stocks/UFAB/
5377,UFCS,United Fire Group,Insurance-Property & Casualty,UFCS - United Fire Group,https://stockanalysis.com/stocks/UFCS/
5378,UFI,"Unifi, Inc.",Textile Manufacturing,"UFI - Unifi, Inc.",https://stockanalysis.com/stocks/UFI/
5379,UFPI,Universal Forest Products,Lumber & Wood Production,UFPI - Universal Forest Products,https://stockanalysis.com/stocks/UFPI/
5380,UFPT,UFP Technologies,Packaging & Containers,UFPT - UFP Technologies,https://stockanalysis.com/stocks/UFPT/
5381,UFS,Domtar,Paper & Paper Products,UFS - Domtar,https://stockanalysis.com/stocks/UFS/
5382,UG,United-Guardian,Household & Personal Products,UG - United-Guardian,https://stockanalysis.com/stocks/UG/
5383,UGI,UGI Corporation,Utilities-Regulated Gas,UGI - UGI Corporation,https://stockanalysis.com/stocks/UGI/
5384,UGP,Ultrapar Participacoes,Oil & Gas Refining & Marketing,UGP - Ultrapar Participacoes,https://stockanalysis.com/stocks/UGP/
5385,UGRO,Urban-gro,Farm & Heavy Construction Machinery,UGRO - Urban-gro,https://stockanalysis.com/stocks/UGRO/
5386,UHAL,Amerco,Rental & Leasing Services,UHAL - Amerco,https://stockanalysis.com/stocks/UHAL/
5387,UHS,Universal Health Services,Medical Care Facilities,UHS - Universal Health Services,https://stockanalysis.com/stocks/UHS/
5388,UHT,Universal Health Realty Income Trust,REIT-Healthcare Facilities,UHT - Universal Health Realty Income Trust,https://stockanalysis.com/stocks/UHT/
5389,UI,Ubiquiti,Communication Equipment,UI - Ubiquiti,https://stockanalysis.com/stocks/UI/
5390,UIHC,United Insurance Holdings,Insurance-Property & Casualty,UIHC - United Insurance Holdings,https://stockanalysis.com/stocks/UIHC/
5391,UIS,Unisys,Information Technology Services,UIS - Unisys,https://stockanalysis.com/stocks/UIS/
5392,UK,Ucommune International,Real Estate Services,UK - Ucommune International,https://stockanalysis.com/stocks/UK/
5393,UL,Unilever PLC,Household & Personal Products,UL - Unilever PLC,https://stockanalysis.com/stocks/UL/
5394,ULBI,Ultralife,Electrical Equipment & Parts,ULBI - Ultralife,https://stockanalysis.com/stocks/ULBI/
5395,ULCC,Frontier Group Holdings,Airlines,ULCC - Frontier Group Holdings,https://stockanalysis.com/stocks/ULCC/
5396,ULH,Universal Logistics Holdings,Trucking,ULH - Universal Logistics Holdings,https://stockanalysis.com/stocks/ULH/
5397,ULTA,Ulta Beauty,Specialty Retail,ULTA - Ulta Beauty,https://stockanalysis.com/stocks/ULTA/
5398,UMBF,UMB Financial,Banks-Regional,UMBF - UMB Financial,https://stockanalysis.com/stocks/UMBF/
5399,UMC,United Microelectronics,Semiconductors,UMC - United Microelectronics,https://stockanalysis.com/stocks/UMC/
5400,UMH,UMH Properties,REIT-Residential,UMH - UMH Properties,https://stockanalysis.com/stocks/UMH/
5401,UMPQ,Umpqua Holdings,Banks-Regional,UMPQ - Umpqua Holdings,https://stockanalysis.com/stocks/UMPQ/
